"status","deathDate"
"leo",2014-05-28
"leo",2016-04-18
"leo",2014-09-12
"leo",2014-12-29
"leo",2015-02-23
"leo",2016-07-19
"leo",2014-03-05
"leo",2014-12-29
"leo",2014-03-17
"leo",2013-04-09
"leo",2015-11-10
"leo",2014-06-19
"leo",2014-08-23
"leo",2014-07-20
"leo",2015-12-28
"leo",2014-08-28
"leo",2014-11-01
"leo",2013-03-26
"leo",2014-09-12
"leo",2016-01-14
"leo",2014-12-21
"leo",2014-09-07
"leo",2013-10-23
"leo",2016-07-17
"leo",2016-02-24
"leo",2015-04-10
"leo",2013-03-02
"leo",2013-07-30
"leo",2015-11-19
"leo",2013-12-24
"leo",2016-01-20
"leo",2014-02-16
"leo",2013-03-31
"leo",2014-05-21
"leo",2013-01-10
"leo",2015-07-07
"leo",2016-07-18
"leo",2016-07-16
"leo",2015-07-15
"leo",2015-01-14
"leo",2015-01-14
"leo",2016-07-11
"leo",2016-06-08
"leo",2015-09-12
"leo",2015-01-17
"leo",2015-10-28
"leo",2014-09-07
"leo",2013-12-11
"leo",2014-06-23
"leo",2013-10-02
"leo",2013-02-03
"leo",2016-07-17
"leo",2014-04-28
"leo",2016-03-20
"leo",2015-08-15
"leo",2015-08-13
"leo",2014-01-28
"leo",2013-04-20
"leo",2013-08-06
"leo",2014-11-22
"leo",2013-12-18
"leo",2015-08-11
"leo",2013-09-21
"leo",2014-10-24
"leo",2014-11-04
"leo",2015-08-28
"leo",2013-09-11
"leo",2016-06-22
"leo",2014-01-12
"leo",2016-02-08
"leo",2013-04-21
"leo",2015-09-14
"leo",2014-04-02
"leo",2014-07-08
"leo",2015-04-20
"leo",2014-12-07
"leo",2013-04-08
"leo",2014-06-28
"leo",2014-11-23
"leo",2013-08-04
"leo",2014-10-29
"leo",2016-03-12
"leo",2014-12-16
"leo",2014-10-25
"leo",2015-03-10
"leo",2014-02-11
"leo",2013-11-29
"leo",2014-08-14
"leo",2014-09-08
"leo",2016-06-30
"leo",2014-11-02
"leo",2015-05-21
"leo",2014-09-14
"leo",2016-05-31
"leo",2014-04-14
"leo",2013-09-08
"leo",2016-07-04
"leo",2014-01-31
"leo",2015-09-16
"leo",2014-03-19
"leo",2015-01-28
"leo",2015-09-28
"leo",2016-02-10
"leo",2015-09-13
"leo",2013-06-24
"leo",2014-05-21
"leo",2014-01-12
"leo",2013-05-19
"leo",2016-03-01
"leo",2014-04-18
"leo",2015-09-22
"leo",2014-10-28
"leo",2015-03-10
"leo",2015-06-14
"leo",2014-01-14
"leo",2013-05-14
"leo",2016-05-09
"leo",2015-08-06
"leo",2015-05-04
"leo",2013-05-26
"leo",2014-05-11
"leo",2013-05-01
"leo",2014-01-03
"leo",2014-04-09
"leo",2014-04-09
"leo",2013-02-26
"leo",2013-04-04
"leo",2014-08-13
"leo",2013-02-12
"leo",2014-07-22
"leo",2014-04-06
"leo",2014-03-03
"leo",2014-10-24
"leo",2015-05-20
"leo",2014-10-16
"leo",2014-07-13
"leo",2014-10-24
"leo",2015-01-30
"leo",2013-11-28
"leo",2015-05-05
"leo",2014-12-20
"leo",2015-10-20
"leo",2013-05-14
"leo",2014-03-16
"leo",2013-10-19
"leo",2015-05-08
"leo",2015-03-04
"leo",2013-01-21
"leo",2013-01-15
"leo",2014-12-20
"leo",2015-01-21
"leo",2015-06-24
"leo",2013-09-26
"leo",2014-01-21
"leo",2015-08-20
"leo",2015-01-21
"leo",2013-03-19
"leo",2015-08-09
"leo",2016-03-14
"leo",2014-12-30
"leo",2014-10-31
"leo",2015-05-21
"leo",2016-05-05
"leo",2014-11-05
"leo",2013-12-20
"leo",2013-09-17
"leo",2015-10-18
"leo",2013-12-20
"leo",2015-11-23
"leo",2013-12-23
"leo",2013-10-16
"leo",2015-03-05
"leo",2015-05-05
"leo",2015-12-28
"leo",2013-02-26
"leo",2014-08-12
"leo",2015-03-17
"leo",2015-09-10
"leo",2013-06-15
"leo",2013-03-05
"leo",2016-02-11
"leo",2013-04-26
"leo",2015-09-19
"leo",2014-05-09
"leo",2013-03-07
"leo",2014-03-24
"leo",2016-02-27
"leo",2014-02-17
"leo",2013-12-29
"leo",2014-03-12
"leo",2014-02-17
"leo",2016-03-13
"leo",2014-07-05
"leo",2013-05-06
"leo",2015-10-25
"leo",2015-10-06
"leo",2013-04-18
"leo",2014-05-12
"leo",2015-03-18
"leo",2014-03-31
"leo",2015-05-09
"leo",2013-06-22
"leo",2016-03-14
"leo",2015-03-12
"leo",2015-05-24
"leo",2014-07-06
"leo",2015-07-12
"leo",2015-05-09
"leo",2014-10-26
"leo",2015-01-28
"leo",2013-05-02
"leo",2014-09-07
"leo",2013-12-18
"leo",2013-03-19
"leo",2013-11-01
"leo",2014-06-08
"leo",2013-05-24
"leo",2014-10-26
"leo",2015-03-07
"leo",2016-07-07
"leo",2014-05-30
"leo",2013-07-20
"leo",2015-11-05
"leo",2015-03-11
"leo",2016-07-05
"leo",2016-03-26
"leo",2013-10-30
"leo",2014-12-21
"leo",2013-12-22
"leo",2014-07-17
"leo",2015-01-09
"leo",2015-10-29
"leo",2015-03-15
"leo",2013-05-19
"leo",2014-09-03
"leo",2015-06-20
"leo",2015-06-26
"leo",2015-04-04
"leo",2013-07-22
"leo",2014-10-31
"leo",2016-03-01
"leo",2016-05-19
"leo",2014-03-31
"leo",2014-04-10
"leo",2014-03-08
"leo",2013-04-13
"leo",2016-01-17
"leo",2014-10-20
"leo",2016-06-12
"leo",2013-08-11
"leo",2015-05-25
"leo",2014-04-01
"leo",2015-09-30
"leo",2015-08-26
"leo",2014-06-08
"leo",2014-05-24
"leo",2014-12-30
"leo",2013-10-06
"leo",2014-03-17
"leo",2013-09-13
"leo",2015-04-06
"leo",2016-02-11
"leo",2013-05-25
"leo",2014-07-07
"leo",2013-09-21
"leo",2013-08-15
"leo",2014-09-30
"leo",2013-02-16
"leo",2015-12-29
"leo",2015-04-08
"leo",2014-11-16
"leo",2013-01-15
"leo",2014-05-31
"leo",2014-01-23
"leo",2013-04-26
"leo",2015-11-28
"leo",2014-03-14
"leo",2016-07-12
"leo",2014-03-24
"leo",2016-07-17
"leo",2014-05-10
"leo",2014-09-21
"leo",2013-02-07
"leo",2016-06-14
"leo",2015-03-24
"leo",2016-07-07
"leo",2016-06-07
"leo",2015-11-07
"leo",2013-06-08
"leo",2014-05-04
"leo",2013-02-02
"leo",2016-07-07
"leo",2013-10-19
"leo",2014-01-21
"leo",2015-02-12
"leo",2014-09-16
"leo",2015-11-18
"leo",2014-12-14
"leo",2015-05-18
"leo",2015-06-18
"leo",2013-12-20
"leo",2014-03-22
"leo",2014-12-04
"leo",2013-07-14
"leo",2013-09-20
"leo",2013-09-14
"leo",2014-11-14
"leo",2015-01-03
"leo",2016-05-22
"leo",2016-03-04
"leo",2014-06-11
"leo",2014-07-30
"leo",2016-05-19
"leo",2014-12-10
"leo",2014-10-29
"leo",2015-06-19
"leo",2015-11-07
"leo",2014-12-29
"leo",2016-04-12
"leo",2016-03-26
"leo",2015-08-05
"leo",2016-01-17
"leo",2014-12-27
"leo",2016-06-04
"leo",2015-07-17
"leo",2013-06-15
"leo",2013-02-01
"leo",2016-06-15
"leo",2015-11-27
"leo",2013-08-10
"leo",2016-03-13
"leo",2013-08-28
"leo",2014-04-09
"leo",2014-05-03
"leo",2013-07-07
"leo",2015-08-01
"leo",2016-03-18
"leo",2014-03-07
"leo",2015-12-10
"leo",2015-02-14
"leo",2013-02-03
"leo",2016-07-08
"leo",2014-01-27
"leo",2013-11-04
"leo",2016-07-11
"leo",2016-07-07
"leo",2014-09-18
"leo",2016-02-10
"leo",2016-02-10
"leo",2013-02-25
"leo",2015-11-06
"leo",2015-03-19
"leo",2014-11-30
"leo",2013-10-29
"leo",2015-08-24
"leo",2014-11-21
"leo",2014-01-21
"leo",2015-01-26
"leo",2014-01-17
"leo",2014-01-30
"leo",2013-11-10
"leo",2016-07-03
"leo",2014-01-26
"leo",2013-09-01
"leo",2016-06-04
"leo",2013-05-01
"leo",2015-09-17
"leo",2013-01-26
"leo",2013-02-28
"leo",2013-03-25
"leo",2015-05-05
"leo",2015-05-25
"leo",2015-07-14
"leo",2016-02-05
"leo",2014-10-27
"leo",2014-11-19
"leo",2013-08-09
"leo",2016-05-01
"leo",2015-08-14
"leo",2013-12-23
"leo",2015-06-25
"leo",2013-06-29
"leo",2013-07-08
"leo",2013-02-26
"leo",2014-10-09
"leo",2016-07-07
"leo",2013-08-05
"leo",2015-09-07
"leo",2014-08-20
"leo",2014-05-01
"leo",2014-05-30
"leo",2014-08-28
"leo",2015-08-24
"leo",2015-03-05
"leo",2013-12-06
"leo",2013-12-17
"leo",2015-07-22
"leo",2015-01-03
"leo",2013-09-14
"leo",2016-06-19
"leo",2014-10-01
"leo",2015-10-29
"leo",2013-12-19
"leo",2013-05-31
"leo",2015-06-16
"leo",2014-08-12
"leo",2015-12-21
"leo",2015-12-21
"leo",2013-05-17
"leo",2013-06-21
"leo",2015-12-21
"leo",2013-10-06
"leo",2016-02-20
"leo",2015-12-21
"leo",2015-12-21
"leo",2015-12-21
"leo",2016-01-24
"leo",2013-05-17
"leo",2015-03-02
"leo",2014-05-29
"leo",2015-11-20
"leo",2013-11-26
"leo",2014-10-27
"leo",2013-01-22
"leo",2015-05-30
"leo",2015-08-28
"leo",2016-03-31
"leo",2014-05-03
"leo",2014-05-29
"leo",2014-09-30
"leo",2013-12-17
"leo",2015-03-13
"leo",2015-12-17
"leo",2015-06-23
"leo",2014-05-01
"leo",2015-11-15
"leo",2015-08-28
"leo",2013-03-28
"leo",2016-03-26
"leo",2015-09-13
"leo",2015-09-17
"leo",2013-01-25
"leo",2015-01-31
"leo",2013-09-09
"leo",2013-11-20
"leo",2016-03-08
"leo",2013-05-31
"leo",2013-03-30
"leo",2015-05-23
"leo",2016-03-16
"leo",2015-03-24
"leo",2013-08-23
"leo",2013-07-24
"leo",2015-09-21
"leo",2014-01-23
"leo",2013-03-19
"leo",2013-05-31
